zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
43701,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43512,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43968,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43963,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43961,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43964,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44820,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44825,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43832,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44661,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44660,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44663,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45840,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45841,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45844,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43316,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43845,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43842,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44904,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45629,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45806,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45804,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45805,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43758,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44860,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44702,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44703,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44701,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44706,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44707,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44704,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44705,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44708,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44709,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45897,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43037,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43014,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43018,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44699,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44638,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44639,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44636,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44633,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43938,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43939,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43934,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43935,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43937,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45839,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45838,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45833,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45830,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45837,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45835,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43350,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43351,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43093,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45653,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45843,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43728,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43764,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43766,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43761,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43359,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43356,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44432,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43988,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43981,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43983,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43985,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43984,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43048,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43046,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43901,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43905,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43906,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43909,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43908,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44849,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44845,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44844,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44644,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44643,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44641,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45861,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45630,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43821,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43828,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43130,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43138,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43730,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43731,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43736,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43734,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43735,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43738,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43739,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44720,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44721,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43076,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45683,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45684,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45687,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44695,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44697,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44691,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45850,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45853,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45855,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45854,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43952,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43953,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43950,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43951,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44815,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44818,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45779,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43420,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44617,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44610,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44612,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
43759,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44888,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
44890,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45851,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
45859,14006,Ohio Power Co,OH,Delivery,Investor Owned,0.0211440438,0.0166783677,0.0411685777
72901,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72903,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72902,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72905,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72904,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72820,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72821,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72957,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72908,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72906,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72923,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72921,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72946,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72941,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72918,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72919,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72913,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72917,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72914,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72832,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72928,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
72935,14063,Oklahoma Gas & Electric Co,AR,Bundled,Investor Owned,0.0662374837,0.0528995942,0.0769269588
73446,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74052,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73016,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73019,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73132,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73131,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73195,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73196,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73190,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73184,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73759,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73727,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73099,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73093,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73119,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73118,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73115,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73114,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73117,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73116,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73111,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73110,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73113,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73112,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74930,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74081,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74008,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74901,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73020,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73173,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73172,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73170,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73481,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73757,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73756,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73755,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73754,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73012,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73013,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74854,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74402,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74401,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73169,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73140,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73141,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73146,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73147,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73144,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73145,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73148,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73149,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73163,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73160,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
74951,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73074,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73075,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73072,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73070,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73071,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
73078,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.0739359749,0.0542634653,0.0966985246
